identifier,labels,text,en,es-CO,de,fr-CA,nl,de-CH,es-AR,en-GH
parent_survey_child_109,ChildHealthConditions,"Has a doctor or other health care provider, or educator <b>EVER</b> told you that your child has any of the following:","Has a doctor or other health care provider, or educator <b>EVER</b> told you that your child has any of the following:","¿<b>ALGUNA VEZ</b> su médico, otro profesional de la salud o un docente le ha dicho que su niño(a) padece alguna de las siguientes afecciones?","Hat Ihnen ein Arzt, ein anderer Gesundheitsdienstleister oder ein Pädagoge <b>JEMALS</b> gesagt, dass Ihr Kind eines der folgenden Probleme hat:","Un médecin, un autre prestataire de soins de santé ou un éducateur vous a-t-il <b>JAMAIS</b> dit que votre enfant avait l’une des affections suivantes :","Heeft een arts of andere zorgverlener, of opvoeder u <b>OOIT</b> verteld dat uw kind een van de volgende aandoeningen heeft:","Hat Ihnen ein Arzt, ein anderer Gesundheitsdienstleister oder ein Pädagoge <b>JEMALS</b> gesagt, dass Ihr Kind eines der folgenden Probleme hat:","¿<b>ALGUNA VEZ</b> su médico, otro profesional de la salud o un docente le ha dicho que su niño(a) padece alguna de las siguientes afecciones?","Has a doctor or other health care provider, or educator <b>EVER</b> told you that your child has any of the following:"
parent_survey_child_110,ChildConduct,Behavioral or Conduct Problems,Behavioral or Conduct Problems,Problemas de comportamiento o conducta,Verhaltens- oder Benehmensprobleme,Problèmes de comportement ou de conduite,Gedrags- of opvoedingsproblemen,Verhaltens- oder Benehmensprobleme,Problemas de comportamiento o conducta,Behavioral or Conduct Problems
parent_survey_child_111,ChildConduct,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_112,ChildConduct,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_113,ChildConduct,Don't know,Don't know,No sé,weiß nicht,Je ne sais pas,Weet ik niet,weiß nicht,No sé,Don't know
parent_survey_child_114,ChildConduct,Prefer not to respond,Prefer not to respond,Prefiero no responder,Ich möchte nicht antworten,Préfère ne pas répondre,Liever niet antwoorden,Ich möchte nicht antworten,Prefiero no responder,Prefer not to respond
parent_survey_child_115,ChildConductCurrent,Does your child <b>CURRENTLY</b > have Behavioral or Conduct Problems?,Does your child <b>CURRENTLY</b> have Behavioral or Conduct Problems?,¿<b>ACTUALMENTE</b> su niño(a) tiene problemas de comportamiento o conducta?,Hat Ihr Kind <b>AKTUELL</b> Verhaltens- oder Benehmensprobleme?,Votre enfant a-t-il <b>ACTUELLEMENT</b> des problèmes de comportement ou de conduite ?,Heeft uw kind op dit moment gedrags- of opvoedingsproblemen?,Hat Ihr Kind <b>AKTUELL</b> Verhaltens- oder Benehmensprobleme?,¿<b>ACTUALMENTE</b> su niño(a) tiene problemas de comportamiento o conducta?,Does your child <b>CURRENTLY</b > have Behavioral or Conduct Problems?
parent_survey_child_116,ChildConductCurrent,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_117,ChildConductCurrent,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_118,ChildConductLevel,"Are the current Behavioral or Conduct Problems, Mild, Moderate, or Severe?","Are the current Behavioral or Conduct Problems, Mild, Moderate, or Severe?","¿Los problemas de comportamiento o conducta actuales son leves, moderados o severos?","Sind die aktuellen Verhaltens- oder Benehmensprobleme leicht, mäßig oder schwerwiegend?","Les problèmes actuels de comportement ou de conduite sont-ils légers, modérés ou sévères ?","Zijn de huidige gedrags- of opvoedingsproblemen mild, matig of ernstig?","Sind die aktuellen Verhaltens- oder Benehmensprobleme leicht, mäßig oder schwerwiegend?","¿Los problemas de comportamiento o conducta actuales son leves, moderados o severos?","Are the current Behavioral or Conduct Problems, Mild, Moderate, or Severe?"
parent_survey_child_119,ChildConductLevel,Mild,Mild,Leve,leicht,Légers,Mild,leicht,Mild,Mild
parent_survey_child_120,ChildConductLevel,Moderate,Moderate,Moderado,mäßig,Modérés,Matig,mäßig,Moderado,Moderate
parent_survey_child_121,ChildConductLevel,Severe,Severe,Severo,schwerwiegend,Sévères,Ernstig,schwerwiegend,Severo,Severe
parent_survey_child_122,ChildDevDelay,Developmental Delay,Developmental Delay,Atraso en el desarrollo,Entwicklungsverzögerung,Retard de développement,Ontwikkelingsachterstand,Entwicklungsverzögerung,Atraso en el desarrollo,Developmental Delay
parent_survey_child_123,ChildDevDelay,,,,,,,,,
parent_survey_child_124,ChildDevDelay,,,,,,,,,
parent_survey_child_125,ChildDevDelay,Don't know,Don't know,No sé,weiß nicht,Je ne sais pas,Weet ik niet,weiß nicht,No sé,Don't know
parent_survey_child_126,ChildDevDelay,Prefer not to respond,Prefer not to respond,Prefiero no responder,Ich möchte nicht antworten,Préfère ne pas répondre,Liever niet antwoorden,Ich möchte nicht antworten,Prefiero no responder,Prefer not to respond
parent_survey_child_127,ChildDevDelayCurrent,Does your child <b>CURRENTLY</b > have Developmental Delay?,Does your child <b>CURRENTLY</b> have Developmental Delay?,¿<b>ACTUALMENTE</b> su niño(a) tiene un atraso en su desarrollo?,Hat Ihr Kind <b>AKTUELL</b> eine Entwicklungsverzögerung?,Votre enfant a-t-il <b>ACTUELLEMENT</b> un retard de développement ?,Heeft uw kind momenteel een ontwikkelingsachterstand?,Hat Ihr Kind <b>AKTUELL</b> eine Entwicklungsverzögerung?,¿<b>ACTUALMENTE</b> su niño(a) tiene un atraso en su desarrollo?,Does your child <b>CURRENTLY</b > have Developmental Delay?
parent_survey_child_128,ChildDevDelayCurrent,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_129,ChildDevDelayCurrent,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_130,ChildDevDelayLevel,"Are the current Developmental Delays, Mild, Moderate, or Severe?","Are the current Developmental Delays, Mild, Moderate, or Severe?","¿Los atrasos actuales del desarrollo son leves, moderados o severos?","Sind die aktuellen Entwicklungsverzögerungen leicht, mäßig oder schwerwiegend?","Les retards de développement actuels sont-ils légers, modérés ou sévères ?","Zijn de huidige ontwikkelingsachterstanden mild, matig of ernstig?","Sind die aktuellen Entwicklungsverzögerungen leicht, mäßig oder schwerwiegend?","¿Los atrasos actuales del desarrollo son leves, moderados o severos?","Are the current Developmental Delays, Mild, Moderate, or Severe?"
parent_survey_child_131,ChildDevDelayLevel,Mild,Mild,Leve,leicht,Légers,Mild,leicht,Leve,Mild
parent_survey_child_132,ChildDevDelayLevel,Moderate,Moderate,Moderado,mäßig,Modérés,Matig,mäßig,Moderado,Moderate
parent_survey_child_133,ChildDevDelayLevel,Severe,Severe,Severo,schwerwiegend,Sévères,Ernstig,schwerwiegend,Severo,Severe
parent_survey_child_134,ChildIntellDis,Intellectual Disability,Intellectual Disability,Discapacidad intelectual,Geistige Behinderung,Déficience intellectuelle,Verstandelijke beperking,Geistige Behinderung,Discapacidad intelectual,Intellectual Disability
parent_survey_child_135,ChildIntellDis,,,,,,,,,
parent_survey_child_136,ChildIntellDis,,,,,,,,,
parent_survey_child_137,ChildIntellDis,Don't know,Don't know,No sé,weiß nicht,Je ne sais pas,Weet ik niet,weiß nicht,No sé,Don't know
parent_survey_child_138,ChildIntellDis,Prefer not to respond,Prefer not to respond,Prefiero no responder,Ich möchte nicht antworten,Préfère ne pas répondre,Liever niet antwoorden,Ich möchte nicht antworten,Prefiero no responder,Prefer not to respond
parent_survey_child_139,ChildIntellDisCurrent,Does your child <b>CURRENTLY</b > have an Intellectual Disability?,Does your child <b>CURRENTLY</b> have an Intellectual Disability?,¿<b>ACTUALMENTE</b> su niño(a) tiene de discapacidad intelectual?,Hat Ihr Kind <b>AKTUELL</b> eine geistige Behinderung?,Votre enfant a-t-il <b>ACTUELLEMENT</b> une déficience intellectuelle ?,Heeft uw kind momenteel een verstandelijke beperking?,Hat Ihr Kind <b>AKTUELL</b> eine geistige Behinderung?,¿<b>ACTUALMENTE</b> su niño(a) tiene de discapacidad intelectual?,Does your child <b>CURRENTLY</b > have an Intellectual Disability?
parent_survey_child_140,ChildIntellDisCurrent,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_141,ChildIntellDisCurrent,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_142,ChildIntellDisLevel,"Is the current Intellectual Disability, Mild, Moderate, or Severe?","Is the current Intellectual Disability, Mild, Moderate, or Severe?","¿La discapacidad intelectual actual es leve, moderada o severa?","Ist die aktuelle geistige Behinderung leicht, mäßig oder schwerwiegend?","La déficience intellectuelle actuelle est-elle légère, modérée ou sévère ?","Is de huidige verstandelijke beperking mild, matig of ernstig?","Ist die aktuelle geistige Behinderung leicht, mäßig oder schwerwiegend?","¿La discapacidad intelectual actual es leve, moderada o severa?","Is the current Intellectual Disability, Mild, Moderate, or Severe?"
parent_survey_child_143,ChildIntellDisLevel,Mild,Mild,Leve,leicht,Légers,Mild,leicht,Leve,Mild
parent_survey_child_144,ChildIntellDisLevel,Moderate,Moderate,Moderada,mäßig,Modérés,Matig,mäßig,Moderada,Moderate
parent_survey_child_145,ChildIntellDisLevel,Severe,Severe,Severa,schwerwiegend,Sévères,Ernstig,schwerwiegend,Severa,Severe
parent_survey_child_146,ChildSpeechLang,Speech or other language disorder,Speech or other language disorder,Trastorno del habla u otro trastorno del lenguaje,Sprech- oder andere Sprachstörung,Trouble de la parole ou autre trouble du langage,Spraak- of andere taalstoornis,Sprech- oder andere Sprachstörung,Trastorno del habla u otro trastorno del lenguaje,Speech or other language disorder
parent_survey_child_147,ChildSpeechLang,,,,,,,,,
parent_survey_child_148,ChildSpeechLang,,,,,,,,,
parent_survey_child_149,ChildSpeechLang,Don't know,Don't know,No sé,weiß nicht,Je ne sais pas,Weet ik niet,weiß nicht,No sé,Don't know
parent_survey_child_150,ChildSpeechLang,Prefer not to respond,Prefer not to respond,Prefiero no responder,Ich möchte nicht antworten,Préfère ne pas répondre,Liever niet antwoorden,Ich möchte nicht antworten,Prefiero no responder,Prefer not to respond
parent_survey_child_151,ChildSpeechLangCurrent,Does your child <b>CURRENTLY</b > have a Speech or other language disorder?,Does your child <b>CURRENTLY</b> have a Speech or other language disorder?,¿<b>ACTUALMENTE</b> su niño(a) tiene un trastorno del habla u otro trastorno del lenguaje?,Hat Ihr Kind <b>AKTUELL</b> eine Sprech- oder andere Sprachstörung?,Votre enfant a-t-il <b>ACTUELLEMENT</b> un trouble de la parole ou autre trouble du langage ?,Heeft uw kind momenteel een spraak- of andere taalstoornis?,Hat Ihr Kind <b>AKTUELL</b> eine Sprech- oder andere Sprachstörung?,¿<b>ACTUALMENTE</b> su niño(a) tiene un trastorno del habla u otro trastorno del lenguaje?,Does your child <b>CURRENTLY</b > have a Speech or other language disorder?
parent_survey_child_152,ChildSpeechLangCurrent,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_153,ChildSpeechLangCurrent,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_154,ChildSpeechLangLevel,"Is the current Speech or other language disorder, Mild, Moderate, or Severe?","Is the current Speech or other language disorder, Mild, Moderate, or Severe?","¿El trastorno actual del habla u otro trastorno del lenguaje es leve, moderado o severo?","Ist die aktuelle Sprech- oder andere Sprachstörungen leicht, mäßig oder schwerwiegend?","Le trouble actuel de la parole ou autre trouble du langage est-il léger, modéré ou sévère ?","Is de huidige spraak- of andere taalstoornis mild, matig of ernstig?","Ist die aktuelle Sprech- oder andere Sprachstörungen leicht, mäßig oder schwerwiegend?","¿El trastorno actual del habla u otro trastorno del lenguaje es leve, moderado o severo?","Is the current Speech or other language disorder, Mild, Moderate, or Severe?"
parent_survey_child_155,ChildSpeechLangLevel,Mild,Mild,Leve,leicht,Légers,Mild,leicht,Leve,Mild
parent_survey_child_156,ChildSpeechLangLevel,Moderate,Moderate,Moderado,mäßig,Modérés,Matig,mäßig,Moderado,Moderate
parent_survey_child_157,ChildSpeechLangLevel,Severe,Severe,Severo,schwerwiegend,Sévères,Ernstig,schwerwiegend,Severo,Severe
parent_survey_child_158,ChildLearnDis,Learning Disability,Learning Disability,Discapacidades del aprendizaje,Lernbehinderung,Trouble d'apprentissage,Leerstoornis,Lernbehinderung,Discapacidades del aprendizaje,Learning Disability
parent_survey_child_159,ChildLearnDis,,,,,,,,,
parent_survey_child_160,ChildLearnDis,,,,,,,,,
parent_survey_child_161,ChildLearnDis,Don't know,Don't know,No sé,weiß nicht,Je ne sais pas,Weet ik niet,weiß nicht,No sé,Don't know
parent_survey_child_162,ChildLearnDis,Prefer not to respond,Prefer not to respond,Prefiero no responder,Ich möchte nicht antworten,Préfère ne pas répondre,Liever niet antwoorden,Ich möchte nicht antworten,Prefiero no responder,Prefer not to respond
parent_survey_child_163,ChildLearnDisCurrent,Does your child <b>CURRENTLY</b > have a Learning Disability?,Does your child <b>CURRENTLY</b> have a Learning Disability?,¿<b>ACTUALMENTE</b> su niño(a) tiene discapacidades del aprendizaje?,Hat Ihr Kind <b>AKTUELL</b> eine Lernbehinderung?,Votre enfant a-t-il <b>ACTUELLEMENT</b> un trouble d'apprentissage ?,Heeft uw kind momenteel een leerstoornis?,Hat Ihr Kind <b>AKTUELL</b> eine Lernbehinderung?,¿<b>ACTUALMENTE</b> su niño(a) tiene discapacidades del aprendizaje?,Does your child <b>CURRENTLY</b > have a Learning Disability?
parent_survey_child_164,ChildLearnDisCurrent,Yes,Yes,Sí,Ja,Oui,Ja,Ja,Sí,Yes
parent_survey_child_165,ChildLearnDisCurrent,No,No,No,Nein,Non,Nee,Nein,No,No
parent_survey_child_166,ChildLearnDisLevel,"Is the current Learning Disability, Mild, Moderate, or Severe?","Is the current Learning Disability, Mild, Moderate, or Severe?","¿La discapacidad de aprendizaje actual es leve, moderada o severo?","Ist die aktuelle Lernbehinderung leicht, mäßig oder schwerwiegend?","Le trouble d’apprentissage actuel est-il léger, modéré ou sévère ?","Is de huidige leerstoornis mild, matig of ernstig?","Ist die aktuelle Lernbehinderung leicht, mäßig oder schwerwiegend?","¿La discapacidad de aprendizaje actual es leve, moderada o severo?","Is the current Learning Disability, Mild, Moderate, or Severe?"
parent_survey_child_167,ChildLearnDisLevel,Mild,Mild,Leve,leicht,Légers,Mild,leicht,Leve,Mild
parent_survey_child_168,ChildLearnDisLevel,Moderate,Moderate,Moderado,mäßig,Modérés,Matig,mäßig,Moderado,Moderate
